case,geometry,test_id,label,source,confidence,bilinear_r2,tail_curvature,break_fraction,independent
Case4,6x8,6x8_039,2,curve_classifier_pseudo_label,0.5816666666666667,0.9988219431378211,0.11546642005196411,0.27672327672327673,2
Case4,6x8,6x8_040,2,curve_classifier_pseudo_label,0.69,0.9967678688677342,0.17645333670151536,0.1838161838161838,2
Case4,6x8,6x8_041,2,curve_classifier_pseudo_label,0.7216666666666667,0.9961212685585937,0.1504378841989531,0.2837162837162837,2
Case4,6x8,6x8_042,1,curve_classifier_pseudo_label,0.5266666666666666,0.9995415218370107,0.06624880743948178,0.2727272727272727,1
Case4,6x8,6x8_043,1,curve_classifier_pseudo_label,0.785,0.9998569669376425,0.04929101090788094,0.3016983016983017,1
Case4,6x8,6x8_044,1,curve_classifier_pseudo_label,0.9866666666666667,0.9999490105746398,0.03474866521774265,0.4805194805194805,1
Case4,6x8,6x8_045,3,curve_classifier_pseudo_label,0.525,0.9945528758093904,0.17566387807744566,0.25074925074925075,2
Case4,6x8,6x8_046,1,curve_classifier_pseudo_label,0.6866666666666666,0.9998712186255713,0.04749931846785084,0.28471528471528473,1
Case4,6x8,6x8_047,2,curve_classifier_pseudo_label,0.6333333333333333,0.996447880324352,0.18759332077642102,0.1798201798201798,2
Case4,6x8,6x8_048,2,curve_classifier_pseudo_label,0.7983333333333333,0.9961117117595796,0.15103568759377267,0.2907092907092907,2
Case4,6x8,6x8_049,2,curve_classifier_pseudo_label,0.555,0.9947080399660619,0.1993771702985046,0.2007992007992008,2
Case4,6x8,6x8_050,2,curve_classifier_pseudo_label,0.665,0.9951761617744523,0.17473960571789898,0.23476523476523475,2
Case4,6x8,6x8_051,2,curve_classifier_pseudo_label,0.7183333333333334,0.9969913460761323,0.17160053686323926,0.18281718281718282,2
Case4,6x8,6x8_052,2,curve_classifier_pseudo_label,0.7516666666666667,0.9972962947269512,0.166456407648472,0.18281718281718282,2
Case4,6x8,6x8_053,2,curve_classifier_pseudo_label,0.69,0.9961098721475318,0.15004279483556202,0.32167832167832167,2
Case4,6x8,6x8_054,2,curve_classifier_pseudo_label,0.5916666666666667,0.995154154819178,0.17733531253516227,0.23076923076923078,2
Case4,6x8,6x8_055,1,curve_classifier_pseudo_label,0.705,0.9995628057839631,0.08062120307152981,0.39760239760239763,1
Case4,6x8,6x8_056,2,curve_classifier_pseudo_label,0.7233333333333334,0.995865159579267,0.17122150904825015,0.22277722277722278,2
Case4,6x8,6x8_057,2,curve_classifier_pseudo_label,0.77,0.9960834550182497,0.15237151802331425,0.2977022977022977,2
Case4,6x8,6x8_058,2,curve_classifier_pseudo_label,0.7183333333333334,0.9959124257273628,0.15758498452716782,0.25774225774225773,2
Case4,6x8,6x8_059,3,curve_classifier_pseudo_label,0.8733333333333333,0.9945907990964782,0.19300685539562046,0.3086913086913087,2
Case4,6x8,6x8_060,2,curve_classifier_pseudo_label,0.5183333333333333,0.9984619305602205,0.1294207519977102,0.23676323676323677,2
Case4,6x8,6x8_061,2,curve_classifier_pseudo_label,0.6466666666666666,0.9958078096185812,0.15730896546506348,0.26873126873126874,2
Case4,6x8,6x8_062,2,curve_classifier_pseudo_label,0.49333333333333335,0.9947530543640548,0.21568834728629405,0.17482517482517482,3
Case4,6x8,6x8_063,2,curve_classifier_pseudo_label,0.6866666666666666,0.9980017534529101,0.14615277242245955,0.2047952047952048,2
Case4,6x8,6x8_064,2,curve_classifier_pseudo_label,0.8066666666666666,0.9958002905155532,0.18153603969144447,0.2007992007992008,2
Case4,6x8,6x8_065,2,curve_classifier_pseudo_label,0.7166666666666667,0.9970264628717781,0.17250743658753395,0.1798201798201798,2
Case4,6x8,6x8_066,1,curve_classifier_pseudo_label,0.6583333333333333,0.9997036411635694,0.07259686528798175,0.3356643356643357,1
Case4,6x8,6x8_067,1,curve_classifier_pseudo_label,0.695,0.9998071134393607,0.05507097057350298,0.2937062937062937,1
Case4,6x8,6x8_068,3,curve_classifier_pseudo_label,0.775,0.9951714988272444,0.17041754684893864,0.2967032967032967,2
Case4,6x8,6x8_069,2,curve_classifier_pseudo_label,0.6283333333333333,0.9983977801533368,0.13149767668281354,0.23476523476523475,2
Case4,6x8,6x8_070,1,curve_classifier_pseudo_label,0.615,0.9994926927002777,0.07275421793070291,0.2647352647352647,1
Case4,6x8,6x8_071,2,curve_classifier_pseudo_label,0.6566666666666666,0.9971050110073403,0.1723935245405957,0.19080919080919082,2
Case4,6x8,6x8_072,3,curve_classifier_pseudo_label,0.7433333333333333,0.9949144850390332,0.16345790605484276,0.2867132867132867,2
Case4,6x8,6x8_073,2,curve_classifier_pseudo_label,0.7433333333333333,0.9956525691141929,0.19013023562316142,0.19080919080919082,2
Case4,6x8,6x8_074,3,curve_classifier_pseudo_label,0.8783333333333333,0.9929712702290574,0.23964558850292222,0.32867132867132864,3
Case4,6x8,6x8_075,2,curve_classifier_pseudo_label,0.855,0.9958555839637209,0.1682772889781097,0.23276723276723277,2
Case4,6x8,6x8_076,2,curve_classifier_pseudo_label,0.575,0.9957387204763118,0.1582542248923171,0.26673326673326675,2
Case4,6x8,6x8_077,2,curve_classifier_pseudo_label,0.77,0.9958906593120053,0.1763630740570848,0.2097902097902098,2
Case4,6x8,6x8_078,2,curve_classifier_pseudo_label,0.78,0.9965081074881833,0.18124827331105062,0.18081918081918083,2
Case4,6x8,6x8_079,2,curve_classifier_pseudo_label,0.6383333333333333,0.9984059846278384,0.13175271278057782,0.23176823176823177,2
Case4,6x8,6x8_080,1,curve_classifier_pseudo_label,0.9733333333333334,0.999521463722239,0.08583699084855892,0.46653346653346656,1
Case4,6x8,6x8_081,2,curve_classifier_pseudo_label,0.64,0.9980406470410566,0.14469344260061098,0.21078921078921078,2
Case4,6x8,6x8_082,2,curve_classifier_pseudo_label,0.5533333333333333,0.9987327885868682,0.11735534669744568,0.2757242757242757,2
Case4,6x8,6x8_083,2,curve_classifier_pseudo_label,0.82,0.9960984000759335,0.14643064577914813,0.2987012987012987,2
Case4,6x8,6x8_084,2,curve_classifier_pseudo_label,0.49,0.9988602725989315,0.11383856579867346,0.2957042957042957,2
Case4,6x8,6x8_085,2,curve_classifier_pseudo_label,0.555,0.9987169464715431,0.11997094145285647,0.26573426573426573,2
Case4,6x8,6x8_086,2,curve_classifier_pseudo_label,0.5666666666666667,0.9990697199716647,0.1055394844647239,0.3166833166833167,1
Case4,6x8,6x8_087,2,curve_classifier_pseudo_label,0.6933333333333334,0.9976916025257638,0.15671552094750751,0.1928071928071928,2
Case4,6x8,6x8_088,2,curve_classifier_pseudo_label,0.45166666666666666,0.9942495868598983,0.20107581694985102,0.20679320679320679,2
Case4,6x8,6x8_089,3,curve_classifier_pseudo_label,0.4766666666666667,0.9945363437359597,0.17613842591978765,0.24875124875124874,2
Case4,6x8,6x8_090,2,curve_classifier_pseudo_label,0.7766666666666666,0.9962033656259791,0.18214017781033168,0.1878121878121878,2
Case4,6x8,6x8_091,3,curve_classifier_pseudo_label,0.6283333333333333,0.9951242181199944,0.1625276998970659,0.27672327672327673,2
Case4,6x8,6x8_092,2,curve_classifier_pseudo_label,0.53,0.9990273087683242,0.11521010003512186,0.26373626373626374,2
Case4,6x8,6x8_093,1,curve_classifier_pseudo_label,0.7283333333333334,0.9998642288028101,0.04829121536886775,0.3106893106893107,1
Case4,6x8,6x8_094,1,curve_classifier_pseudo_label,0.9733333333333334,0.9997946970840264,0.042102657773351246,0.36563436563436563,1
Case4,6x8,6x8_095,2,curve_classifier_pseudo_label,0.7416666666666667,0.9969944839923877,0.1729498808737216,0.18081918081918083,2
Case4,6x8,6x8_096,1,curve_classifier_pseudo_label,0.7366666666666667,0.9995651623100122,0.06772249013035322,0.2777222777222777,1
Case4,6x8,6x8_097,2,curve_classifier_pseudo_label,0.6483333333333333,0.9957589833696731,0.19105682625065287,0.1878121878121878,2
Case4,6x8,6x8_098,3,curve_classifier_pseudo_label,0.7016666666666667,0.9954124410449597,0.1608916944229325,0.2857142857142857,2
Case4,6x8,6x8_099,2,curve_classifier_pseudo_label,0.5683333333333334,0.9979998766386218,0.14687692434062327,0.20279720279720279,2
Case4,6x8,6x8_100,1,curve_classifier_pseudo_label,0.8,0.9998561563211545,0.05526190801514395,0.4075924075924076,1
Case4,6x8,6x8_101,2,curve_classifier_pseudo_label,0.6183333333333333,0.9954277970005441,0.17119406045701047,0.23576423576423577,2
Case4,6x8,6x8_102,2,curve_classifier_pseudo_label,0.755,0.9959967191665473,0.17804478917147373,0.2047952047952048,2
Case4,6x8,6x8_103,2,curve_classifier_pseudo_label,0.6933333333333334,0.9959197830856097,0.15940349222335634,0.2517482517482518,2
Case4,6x8,6x8_104,2,curve_classifier_pseudo_label,0.525,0.9960041528984954,0.15509462238051572,0.31868131868131866,2
Case4,6x8,6x8_105,1,curve_classifier_pseudo_label,0.63,0.9997738326578627,0.05875632142223745,0.23776223776223776,1
Case4,6x8,6x8_106,2,curve_classifier_pseudo_label,0.5966666666666667,0.9952746402355978,0.16537452024673802,0.25774225774225773,2
Case4,6x8,6x8_107,2,curve_classifier_pseudo_label,0.6683333333333333,0.9960936797681154,0.15077904435644046,0.2777222777222777,2
Case4,6x8,6x8_108,2,curve_classifier_pseudo_label,0.51,0.9988747513773566,0.11342734695048862,0.2917082917082917,2
Case4,6x8,6x8_109,2,curve_classifier_pseudo_label,0.76,0.9958875141795763,0.16352619085499032,0.24075924075924077,2
Case4,6x8,6x8_110,2,curve_classifier_pseudo_label,0.6116666666666667,0.9957777681185315,0.15758997035178238,0.26873126873126874,2
Case4,6x8,6x8_111,2,curve_classifier_pseudo_label,0.7516666666666667,0.9961093024460355,0.14883712986944972,0.3156843156843157,2
Case4,6x8,6x8_112,3,curve_classifier_pseudo_label,0.8216666666666667,0.994987598166147,0.17485175210479703,0.3006993006993007,2
Case4,6x8,6x8_113,3,curve_classifier_pseudo_label,0.7583333333333333,0.995400407939911,0.1608567821199478,0.28771228771228774,2
Case4,6x8,6x8_114,2,curve_classifier_pseudo_label,0.7133333333333334,0.9974119155281242,0.16393642583899376,0.18681318681318682,2
Case4,6x8,6x8_115,2,curve_classifier_pseudo_label,0.835,0.995933506115483,0.17353313748553303,0.21578421578421578,2
Case4,6x8,6x8_116,2,curve_classifier_pseudo_label,0.74,0.9961067021617341,0.14608415877467806,0.2987012987012987,2
Case4,6x8,6x8_117,2,curve_classifier_pseudo_label,0.755,0.9969856033073725,0.17452120513945077,0.17782217782217782,2
Case4,6x8,6x8_118,1,curve_classifier_pseudo_label,0.7866666666666666,0.9995966292664994,0.06848339297548171,0.27672327672327673,1
Case4,6x8,6x8_119,3,curve_classifier_pseudo_label,0.8,0.9951125951511097,0.16253224353909795,0.28771228771228774,2
Case4,6x8,6x8_120,2,curve_classifier_pseudo_label,0.7116666666666667,0.9965476230832749,0.18011563083092388,0.18181818181818182,2
Case4,6x8,6x8_121,2,curve_classifier_pseudo_label,0.6716666666666666,0.9954951658744154,0.1692111023914281,0.23876123876123875,2
Case4,6x8,6x8_122,2,curve_classifier_pseudo_label,0.785,0.9958933479223477,0.16848473769196623,0.22877122877122877,2
Case4,6x8,6x8_123,2,curve_classifier_pseudo_label,0.6116666666666667,0.9960676813845746,0.15276025980334115,0.3016983016983017,2
Case4,6x8,6x8_124,2,curve_classifier_pseudo_label,0.5633333333333334,0.9987502049788345,0.11868226012258583,0.26873126873126874,2
Case4,6x8,6x8_125,2,curve_classifier_pseudo_label,0.8066666666666666,0.9961106160225232,0.15094433332857965,0.2917082917082917,2
Case4,6x8,6x8_126,3,curve_classifier_pseudo_label,0.64,0.9948745517024411,0.18006020594262184,0.3036963036963037,2
Case4,6x8,6x8_127,1,curve_classifier_pseudo_label,0.8416666666666667,0.999867566464935,0.046991056380283475,0.33666333666333664,1
Case4,6x8,6x8_128,1,curve_classifier_pseudo_label,0.84,0.9998660072010057,0.05167254250454498,0.39760239760239763,1
Case4,6x8,6x8_129,3,curve_classifier_pseudo_label,0.845,0.9950219081599451,0.16855575750134807,0.2957042957042957,2
Case4,6x8,6x8_130,2,curve_classifier_pseudo_label,0.71,0.9958064920889308,0.1613729795086794,0.24975024975024976,2
Case4,6x8,6x8_131,2,curve_classifier_pseudo_label,0.5583333333333333,0.9991279439435208,0.10295348117355309,0.3206793206793207,1
Case4,6x8,6x8_132,2,curve_classifier_pseudo_label,0.5366666666666666,0.9983834788253091,0.1417047310066983,0.2177822177822178,2
Case4,6x8,6x8_133,2,curve_classifier_pseudo_label,0.5516666666666666,0.9946346952736813,0.19422322005160556,0.21078921078921078,2
Case4,6x8,6x8_134,2,curve_classifier_pseudo_label,0.6366666666666667,0.9985769781053452,0.1252165278692183,0.24875124875124874,2
Case4,6x8,6x8_135,2,curve_classifier_pseudo_label,0.6266666666666667,0.99809611184248,0.14303694290326097,0.2097902097902098,2
Case4,6x8,6x8_136,2,curve_classifier_pseudo_label,0.75,0.9960740485547342,0.1516084331328785,0.27472527472527475,2
Case4,6x8,6x8_137,1,curve_classifier_pseudo_label,0.8616666666666667,0.9993669637778212,0.09305245731351207,0.4275724275724276,1
Case4,6x8,6x8_138,2,curve_classifier_pseudo_label,0.7433333333333333,0.9964119422651853,0.18188614835287548,0.1838161838161838,2
Case4,6x8,6x8_139,2,curve_classifier_pseudo_label,0.6133333333333333,0.99852182552385,0.12799908684831907,0.24775224775224775,2
Case4,6x8,6x8_140,3,curve_classifier_pseudo_label,0.9016666666666666,0.9860983157158818,0.3470316184062126,0.08091908091908091,3
Case4,6x8,6x8_141,2,curve_classifier_pseudo_label,0.5716666666666667,0.9988744042411283,0.11211458068969676,0.3006993006993007,2
Case4,6x8,6x8_142,2,curve_classifier_pseudo_label,0.655,0.9958028923521266,0.15966181594261522,0.25574425574425574,2
Case4,6x8,6x8_143,2,curve_classifier_pseudo_label,0.5366666666666666,0.9984543678964699,0.1385165295335825,0.22577422577422576,2
Case4,6x8,6x8_144,2,curve_classifier_pseudo_label,0.6383333333333333,0.9978498447568398,0.15160142259592232,0.19880119880119881,2
Case4,6x8,6x8_145,2,curve_classifier_pseudo_label,0.5083333333333333,0.9954500802734656,0.21527597057406328,0.16183816183816183,3
Case4,6x8,6x8_146,2,curve_classifier_pseudo_label,0.615,0.9965878561382048,0.1859041556062019,0.18281718281718282,2
Case4,6x8,6x8_147,2,curve_classifier_pseudo_label,0.675,0.9958834644897007,0.18919294667553965,0.18581418581418582,2
Case4,6x8,6x8_148,1,curve_classifier_pseudo_label,0.5133333333333333,0.9992120334323293,0.10000480662094012,0.3546453546453546,1
Case4,6x8,6x8_149,2,curve_classifier_pseudo_label,0.7583333333333333,0.996273392967453,0.18233587907206109,0.1848151848151848,2
Case4,6x8,6x8_150,2,curve_classifier_pseudo_label,0.6533333333333333,0.9953458648692295,0.17186551239867578,0.23676323676323677,2
Case4,6x8,6x8_151,1,curve_classifier_pseudo_label,0.67,0.9998043796079871,0.055036025538721056,0.3036963036963037,1
Case4,6x8,6x8_152,2,curve_classifier_pseudo_label,0.745,0.9960373047759475,0.1808971104041256,0.1968031968031968,2
Case4,6x8,6x8_153,1,curve_classifier_pseudo_label,0.8966666666666666,0.9994642733669908,0.08861009526703834,0.43156843156843155,1
Case4,6x8,6x8_154,1,curve_classifier_pseudo_label,0.8266666666666667,0.9998569906524484,0.056382078478163705,0.42857142857142855,1
Case4,6x8,6x8_155,3,curve_classifier_pseudo_label,0.6966666666666667,0.9950527993161647,0.16251407843518756,0.28471528471528473,2
Case4,6x8,6x8_156,1,curve_classifier_pseudo_label,0.7233333333333334,0.9997936339853493,0.05660754125691029,0.2757242757242757,1
Case4,6x8,6x8_157,2,curve_classifier_pseudo_label,0.7433333333333333,0.9961285986525276,0.18150999756939076,0.1938061938061938,2
Case4,6x8,6x8_158,2,curve_classifier_pseudo_label,0.6033333333333334,0.9950929597026308,0.17768904521804238,0.23076923076923078,2
Case4,6x8,6x8_159,3,curve_classifier_pseudo_label,0.8616666666666667,0.9935227508212108,0.22790195867306515,0.3220338983050847,3
Case4,6x8,6x8_160,2,curve_classifier_pseudo_label,0.59,0.9954128896879656,0.16733366531349309,0.24675324675324675,2
Case4,6x8,6x8_161,1,curve_classifier_pseudo_label,0.5683333333333334,0.9996121280849429,0.0783689599496105,0.3676323676323676,1
Case4,6x8,6x8_162,2,curve_classifier_pseudo_label,0.6983333333333334,0.9960458187415435,0.15161535416912958,0.27372627372627373,2
Case4,6x8,6x8_163,2,curve_classifier_pseudo_label,0.7733333333333333,0.9962771389785556,0.18256064361227048,0.18681318681318682,2
Case4,6x8,6x8_164,3,curve_classifier_pseudo_label,0.7466666666666667,0.9947379410582973,0.1873252994326264,0.30569430569430567,2
Case4,6x8,6x8_165,3,curve_classifier_pseudo_label,0.87,0.9940220617782101,0.21167005523731547,0.3166833166833167,3
Case4,6x8,6x8_166,2,curve_classifier_pseudo_label,0.6733333333333333,0.9960108358146342,0.15338218672749496,0.27172827172827174,2
Case4,6x8,6x8_167,3,curve_classifier_pseudo_label,0.8666666666666667,0.9929720649819362,0.23929237955492638,0.32967032967032966,3
Case4,6x8,6x8_168,3,curve_classifier_pseudo_label,0.895,0.9843601634493497,0.366841721976744,0.08691308691308691,3
Case4,6x8,6x8_169,1,curve_classifier_pseudo_label,0.825,0.9998693241822728,0.049818845557664866,0.3936063936063936,1
Case4,6x8,6x8_170,2,curve_classifier_pseudo_label,0.5816666666666667,0.9984028327679453,0.1325515169688093,0.24075924075924077,2
Case4,6x8,6x8_171,3,curve_classifier_pseudo_label,0.8566666666666667,0.9948489201410915,0.18278384667162945,0.3036963036963037,2
Case4,6x8,6x8_172,2,curve_classifier_pseudo_label,0.705,0.9961109736903214,0.15073778819764,0.27972027972027974,2
Case4,6x8,6x8_173,1,curve_classifier_pseudo_label,0.7516666666666667,0.999666529579383,0.06274484592783676,0.2977022977022977,1
Case4,6x8,6x8_174,2,curve_classifier_pseudo_label,0.5133333333333333,0.9990221594099256,0.1055594519619107,0.34165834165834164,1
Case4,6x8,6x8_175,1,curve_classifier_pseudo_label,0.6433333333333333,0.9997995735304777,0.05603918903922274,0.2647352647352647,1
Case4,6x8,6x8_176,2,curve_classifier_pseudo_label,0.6133333333333333,0.9967196122708964,0.18848749271020282,0.17682317682317683,2
Case4,6x8,6x8_177,2,curve_classifier_pseudo_label,0.7983333333333333,0.996013716618938,0.17844579393183124,0.2037962037962038,2
Case4,6x8,6x8_178,2,curve_classifier_pseudo_label,0.7566666666666667,0.9966681382704138,0.17821278594457934,0.1798201798201798,2
Case4,6x8,6x8_179,2,curve_classifier_pseudo_label,0.5366666666666666,0.9986872678854238,0.121496652639117,0.2627372627372627,2
Case4,6x8,6x8_180,2,curve_classifier_pseudo_label,0.8483333333333334,0.9960657087203628,0.14623716440980586,0.2937062937062937,2
Case4,6x8,6x8_181,2,curve_classifier_pseudo_label,0.595,0.998512847611451,0.1276196018407199,0.24175824175824176,2
Case4,6x8,6x8_182,2,curve_classifier_pseudo_label,0.5966666666666667,0.9951391332843698,0.16914507692167557,0.25074925074925075,2
Case4,6x8,6x8_183,2,curve_classifier_pseudo_label,0.62,0.9983043686380852,0.1354802541316499,0.22377622377622378,2
Case4,6x8,6x8_184,2,curve_classifier_pseudo_label,0.5916666666666667,0.9983813903148882,0.1327146592356524,0.22877122877122877,2
Case4,6x8,6x8_185,2,curve_classifier_pseudo_label,0.7666666666666667,0.9954728316413599,0.1801472048901726,0.2137862137862138,2
Case4,6x8,6x8_186,2,curve_classifier_pseudo_label,0.6333333333333333,0.9958577851385254,0.15682757986640933,0.2677322677322677,2
Case4,6x8,6x8_187,2,curve_classifier_pseudo_label,0.5666666666666667,0.9987908626583872,0.11931955413178644,0.27172827172827174,2
Case4,6x8,6x8_188,2,curve_classifier_pseudo_label,0.58,0.9989227324908067,0.11134765470928919,0.2917082917082917,2
Case4,6x8,6x8_189,3,curve_classifier_pseudo_label,0.7683333333333333,0.9953903555047007,0.16112559526636172,0.2897102897102897,2
Case4,6x8,6x8_190,2,curve_classifier_pseudo_label,0.665,0.9981189038442999,0.14263984333943577,0.2097902097902098,2
Case4,6x8,6x8_191,2,curve_classifier_pseudo_label,0.68,0.9961311344815512,0.14932063827429845,0.2947052947052947,2
Case4,6x8,6x8_192,1,curve_classifier_pseudo_label,0.6,0.9997471335257604,0.060901588415334613,0.2057942057942058,1
Case4,6x8,6x8_193,2,curve_classifier_pseudo_label,0.51,0.9992990923829861,0.09586409298614733,0.33666333666333664,1
Case4,6x8,6x8_194,3,curve_classifier_pseudo_label,0.8533333333333334,0.9948429708314022,0.18059605062533868,0.3036963036963037,2
Case4,6x8,6x8_195,2,curve_classifier_pseudo_label,0.8216666666666667,0.9960283717420885,0.152751926633074,0.26973026973026976,2
Case4,6x8,6x8_196,2,curve_classifier_pseudo_label,0.7883333333333333,0.9968161227157711,0.17765935159296292,0.17882117882117882,2
Case4,6x8,6x8_197,2,curve_classifier_pseudo_label,0.655,0.9978115523038911,0.1527422163006396,0.1978021978021978,2
Case4,6x8,6x8_198,1,curve_classifier_pseudo_label,0.6483333333333333,0.9996152810208828,0.06513575485902126,0.28771228771228774,1
Case4,6x8,6x8_199,2,curve_classifier_pseudo_label,0.5516666666666666,0.9985497934827929,0.1265593020240109,0.24875124875124874,2
Case4,6x8,6x8_200,2,curve_classifier_pseudo_label,0.515,0.9982043916256274,0.1393143241848839,0.2177822177822178,2
Case4,6x8,6x8_201,2,curve_classifier_pseudo_label,0.7333333333333333,0.9963382265670317,0.1823469562550532,0.1848151848151848,2
Case4,6x8,6x8_202,2,curve_classifier_pseudo_label,0.765,0.9959775236714262,0.17834760842589575,0.2057942057942058,2
Case4,6x8,6x8_203,2,curve_classifier_pseudo_label,0.6766666666666666,0.9978922780230499,0.14853917378905407,0.2037962037962038,2
Case4,6x8,6x8_204,3,curve_classifier_pseudo_label,0.67,0.9939467764037098,0.17697772184075708,0.25674325674325676,2
Case4,6x8,6x8_205,1,curve_classifier_pseudo_label,0.9766666666666667,0.9996311052511189,0.07656700986588526,0.46853146853146854,1
Case4,6x8,6x8_206,2,curve_classifier_pseudo_label,0.7,0.9960969583264373,0.15017813063872976,0.3226773226773227,2
Case4,6x8,6x8_207,2,curve_classifier_pseudo_label,0.78,0.9959059305198795,0.157778054059552,0.25774225774225773,2
Case4,6x8,6x8_208,2,curve_classifier_pseudo_label,0.5516666666666666,0.9986613591475161,0.12083012475201824,0.2627372627372627,2
Case4,6x8,6x8_209,1,curve_classifier_pseudo_label,0.8583333333333333,0.9998802477985186,0.048680370372149014,0.4025974025974026,1
Case4,6x8,6x8_210,3,curve_classifier_pseudo_label,0.6983333333333334,0.9950122174499799,0.17053128978762003,0.2967032967032967,2
Case4,6x8,6x8_211,1,curve_classifier_pseudo_label,0.9916666666666667,0.9999515048997514,0.03331860264689144,0.4775224775224775,1
Case4,6x8,6x8_212,1,curve_classifier_pseudo_label,0.9833333333333333,0.9999431483017304,0.027490627327610845,0.43956043956043955,1
Case4,6x8,6x8_213,2,curve_classifier_pseudo_label,0.5666666666666667,0.9987102400210702,0.12073502070958173,0.26373626373626374,2
Case4,6x8,6x8_214,2,curve_classifier_pseudo_label,0.7,0.9958522457639398,0.16222232713065607,0.24575424575424576,2
Case4,6x8,6x8_215,3,curve_classifier_pseudo_label,0.8683333333333333,0.9946900421930146,0.1876804619492761,0.3086913086913087,2
Case4,6x8,6x8_216,2,curve_classifier_pseudo_label,0.8,0.9958538251663311,0.15863072241922566,0.25674325674325676,2
Case4,6x8,6x8_217,2,curve_classifier_pseudo_label,0.7566666666666667,0.9959110022380689,0.18204523019191926,0.1958041958041958,2
Case4,6x8,6x8_218,3,curve_classifier_pseudo_label,0.8683333333333333,0.9947026769338005,0.18886548501070763,0.3066933066933067,2
Case4,6x8,6x8_219,2,curve_classifier_pseudo_label,0.815,0.9960387407708121,0.15261670192911378,0.27172827172827174,2
Case4,6x8,6x8_220,3,curve_classifier_pseudo_label,0.7983333333333333,0.9948858218070882,0.1671289294548196,0.2937062937062937,2
Case4,6x8,6x8_221,1,curve_classifier_pseudo_label,0.9683333333333334,0.9998025918465104,0.04535163563259253,0.3596403596403596,1
Case4,6x8,6x8_222,2,curve_classifier_pseudo_label,0.685,0.9960953257052441,0.15045297030868476,0.3046953046953047,2
Case4,6x8,6x8_223,2,curve_classifier_pseudo_label,0.555,0.9988266552367433,0.11472334185460202,0.2917082917082917,2
Case4,6x8,6x8_224,3,curve_classifier_pseudo_label,0.515,0.9955339435628054,0.16001950843750526,0.27472527472527475,2
Case4,6x8,6x8_225,2,curve_classifier_pseudo_label,0.69,0.9961073309044483,0.1518002125026712,0.2947052947052947,2
Case4,6x8,6x8_226,2,curve_classifier_pseudo_label,0.6,0.9983113929896267,0.13554842069493478,0.22577422577422576,2
Case4,6x8,6x8_227,3,curve_classifier_pseudo_label,0.5333333333333333,0.995464633283383,0.16013762150530422,0.27472527472527475,2
Case4,6x8,6x8_228,2,curve_classifier_pseudo_label,0.725,0.9974687402822738,0.16070093853933512,0.19080919080919082,2
Case4,6x8,6x8_229,2,curve_classifier_pseudo_label,0.5983333333333334,0.9982447961008513,0.13803488362326416,0.2177822177822178,2
Case4,6x8,6x8_230,2,curve_classifier_pseudo_label,0.6483333333333333,0.9973293894651049,0.16759415893086144,0.1958041958041958,2
Case4,6x8,6x8_231,2,curve_classifier_pseudo_label,0.7816666666666666,0.9961368596277268,0.18087046771774645,0.1928071928071928,2
Case4,6x8,6x8_232,3,curve_classifier_pseudo_label,0.805,0.9951328260057648,0.1671675234880743,0.2937062937062937,2
Case4,6x8,6x8_233,2,curve_classifier_pseudo_label,0.7183333333333334,0.9958759909264959,0.17829055491552362,0.2057942057942058,2
Case4,6x8,6x8_234,2,curve_classifier_pseudo_label,0.5366666666666666,0.9991382625284999,0.1038878230071617,0.3176823176823177,1
Case4,6x8,6x8_235,2,curve_classifier_pseudo_label,0.6983333333333334,0.9959837211712819,0.1541310869744824,0.2677322677322677,2
Case4,6x8,6x8_236,2,curve_classifier_pseudo_label,0.7416666666666667,0.9957028768846367,0.17085143552916393,0.22777222777222778,2
Case4,6x8,6x8_237,2,curve_classifier_pseudo_label,0.7583333333333333,0.997405540486172,0.1630730765388153,0.1878121878121878,2
Case4,6x8,6x8_238,2,curve_classifier_pseudo_label,0.7466666666666667,0.996007937696807,0.18023920151154843,0.1978021978021978,2
Case4,6x8,6x8_239,3,curve_classifier_pseudo_label,0.7116666666666667,0.9945743078847906,0.16658192963434473,0.27472527472527475,2
Case4,6x8,6x8_240,2,curve_classifier_pseudo_label,0.68,0.9966395004409327,0.17825287282565955,0.18181818181818182,2
Case4,6x8,6x8_241,3,curve_classifier_pseudo_label,0.8733333333333333,0.9946085194388359,0.19166123937990892,0.3096903096903097,2
Case4,6x8,6x8_242,2,curve_classifier_pseudo_label,0.755,0.9974645136112272,0.16092528858666294,0.19080919080919082,2
Case4,6x8,6x8_243,1,curve_classifier_pseudo_label,0.8816666666666667,0.9998880343937282,0.05064528772918334,0.44755244755244755,1
Case4,6x8,6x8_244,1,curve_classifier_pseudo_label,0.7316666666666667,0.9996883427322895,0.06410708314096004,0.2947052947052947,1
Case4,6x8,6x8_245,3,curve_classifier_pseudo_label,0.64,0.9948685559986098,0.16517706941566285,0.27372627372627373,2
Case4,6x8,6x8_246,1,curve_classifier_pseudo_label,0.9666666666666667,0.99991973271781,0.04359531855943514,0.4645354645354645,1
Case4,6x8,6x8_247,1,curve_classifier_pseudo_label,0.59,0.9998002975652123,0.056159167672039,0.24575424575424576,1
Case4,6x8,6x8_248,3,curve_classifier_pseudo_label,0.7816666666666666,0.9951680951331078,0.16782880744199904,0.2947052947052947,2
Case4,6x8,6x8_249,3,curve_classifier_pseudo_label,0.8616666666666667,0.9947451596837776,0.1861557979244587,0.3066933066933067,2
